_id,trimestre,pais,tipo_de_mercado,servicio,concepto,operador,tipo_de_ingreso,tipo_de_paquete,unidades,ingresos,ingresos_por_operador,empleados_por_operador,paquetes
1849,2017T2,España,Servicio minorista,Datos generales,Ingresos,Orange,N/A,N/A,Millones de euros,,1112.41,,
1850,2017T2,España,Servicio minorista,Datos generales,Ingresos,Resto,N/A,N/A,Millones de euros,,1037.43,,
1851,2017T2,España,Servicio minorista,Datos generales,Ingresos,Vodafone,N/A,N/A,Millones de euros,,1183.95,,
1852,2017T3,España,N/A,Datos generales,Número de empleados,Canal Sur (RTVA),N/A,N/A,Unidades,,,1193.0,
1853,2017T3,España,N/A,Datos generales,Número de empleados,Digi,N/A,N/A,Unidades,,,138.0,
1854,2017T3,España,N/A,Datos generales,Número de empleados,Grupo MASMOVIL,N/A,N/A,Unidades,,,387.0,
1855,2017T3,España,N/A,Datos generales,Número de empleados,Movistar,N/A,N/A,Unidades,,,22555.0,
1856,2017T3,España,N/A,Datos generales,Número de empleados,Orange,N/A,N/A,Unidades,,,5451.0,
1857,2017T3,España,N/A,Datos generales,Número de empleados,Resto,N/A,N/A,Unidades,,,13520.0,
1858,2017T3,España,N/A,Datos generales,Número de empleados,RTVE,N/A,N/A,Unidades,,,6288.0,
1859,2017T3,España,N/A,Datos generales,Número de empleados,Televisió de Catalunya,N/A,N/A,Unidades,,,2236.0,
1860,2017T3,España,N/A,Datos generales,Número de empleados,Vodafone,N/A,N/A,Unidades,,,5034.0,
1861,2017T3,España,N/A,Datos generales,Paquetes,N/A,N/A,"Banda ancha fija, tel. móvil y banda ancha móvil",Unidades,,,,16944.0
1862,2017T3,España,N/A,Datos generales,Paquetes,N/A,N/A,Resto paquetes,Unidades,,,,420734.0
1863,2017T3,España,N/A,Datos generales,Paquetes,N/A,N/A,Tel. fija y banda ancha fija,Unidades,,,,2047811.0
1864,2017T3,España,N/A,Datos generales,Paquetes,N/A,N/A,"Tel. fija, banda ancha fija y TV de pago",Unidades,,,,237232.0
1865,2017T3,España,N/A,Datos generales,Paquetes,N/A,N/A,"Tel. fija, banda ancha fija, tel. móvil y banda ancha móvil",Unidades,,,,6236239.0
1866,2017T3,España,N/A,Datos generales,Paquetes,N/A,N/A,"Tel. fija, banda ancha fija, TV de pago, tel. móvil y banda ancha móvil",Unidades,,,,5251557.0
1867,2017T3,España,Servicio mayorista,Datos generales,Ingresos,Digi,N/A,N/A,Millones de euros,,3.87,,
1868,2017T3,España,Servicio mayorista,Datos generales,Ingresos,Grupo MASMOVIL,N/A,N/A,Millones de euros,,31.12,,
1869,2017T3,España,Servicio mayorista,Datos generales,Ingresos,Movistar,N/A,N/A,Millones de euros,,1160.97,,
1870,2017T3,España,Servicio mayorista,Datos generales,Ingresos,N/A,Alquiler de circuitos,N/A,Millones de euros,186.39,,,
1871,2017T3,España,Servicio mayorista,Datos generales,Ingresos,N/A,Banda ancha fija mayorista,N/A,Millones de euros,195.96,,,
1872,2017T3,España,Servicio mayorista,Datos generales,Ingresos,N/A,Contenidos audiovisuales,N/A,Millones de euros,845.58,,,
1873,2017T3,España,Servicio mayorista,Datos generales,Ingresos,N/A,Interconexión fija,N/A,Millones de euros,225.6,,,
1874,2017T3,España,Servicio mayorista,Datos generales,Ingresos,N/A,Interconexión móvil,N/A,Millones de euros,484.97,,,
1875,2017T3,España,Servicio mayorista,Datos generales,Ingresos,N/A,Otros servicios mayoristas,N/A,Millones de euros,243.26,,,
1876,2017T3,España,Servicio mayorista,Datos generales,Ingresos,N/A,Transmisión de datos,N/A,Millones de euros,54.66,,,
1877,2017T3,España,Servicio mayorista,Datos generales,Ingresos,N/A,Transporte y difusión de la señal audiovisual,N/A,Millones de euros,83.12,,,
1878,2017T3,España,Servicio mayorista,Datos generales,Ingresos,Orange,N/A,N/A,Millones de euros,,255.31,,
1879,2017T3,España,Servicio mayorista,Datos generales,Ingresos,Resto,N/A,N/A,Millones de euros,,631.83,,
1880,2017T3,España,Servicio mayorista,Datos generales,Ingresos,Vodafone,N/A,N/A,Millones de euros,,236.43,,
1881,2017T3,España,Servicio minorista,Datos generales,Ingresos,Digi,N/A,N/A,Millones de euros,,19.86,,
1882,2017T3,España,Servicio minorista,Datos generales,Ingresos,Grupo MASMOVIL,N/A,N/A,Millones de euros,,310.61,,
1883,2017T3,España,Servicio minorista,Datos generales,Ingresos,Movistar,N/A,N/A,Millones de euros,,2611.47,,
1884,2017T3,España,Servicio minorista,Datos generales,Ingresos,N/A,Banda ancha fija,N/A,Millones de euros,1116.93,,,
1885,2017T3,España,Servicio minorista,Datos generales,Ingresos,N/A,Banda Ancha móvil,N/A,Millones de euros,1227.41,,,
1886,2017T3,España,Servicio minorista,Datos generales,Ingresos,N/A,Comunicaciones de Empresa,N/A,Millones de euros,343.02,,,
1887,2017T3,España,Servicio minorista,Datos generales,Ingresos,N/A,Otros servicios minoristas,N/A,Millones de euros,294.98,,,
1888,2017T3,España,Servicio minorista,Datos generales,Ingresos,N/A,Servicios audiovisuales,N/A,Millones de euros,952.82,,,
1889,2017T3,España,Servicio minorista,Datos generales,Ingresos,N/A,Servicios de información telefónica,N/A,Millones de euros,4.41,,,
1890,2017T3,España,Servicio minorista,Datos generales,Ingresos,N/A,Telefonía fija,N/A,Millones de euros,603.18,,,
1891,2017T3,España,Servicio minorista,Datos generales,Ingresos,N/A,Telefonía móvil,N/A,Millones de euros,1133.86,,,
1892,2017T3,España,Servicio minorista,Datos generales,Ingresos,N/A,Venta y alquiler de terminales,N/A,Millones de euros,484.29,,,
1893,2017T3,España,Servicio minorista,Datos generales,Ingresos,Orange,N/A,N/A,Millones de euros,,1141.71,,
1894,2017T3,España,Servicio minorista,Datos generales,Ingresos,Resto,N/A,N/A,Millones de euros,,870.39,,
1895,2017T3,España,Servicio minorista,Datos generales,Ingresos,Vodafone,N/A,N/A,Millones de euros,,1206.85,,
1896,2017T4,España,N/A,Datos generales,Número de empleados,Canal Sur (RTVA),N/A,N/A,Unidades,,,1203.0,
1897,2017T4,España,N/A,Datos generales,Número de empleados,Digi,N/A,N/A,Unidades,,,189.0,
1898,2017T4,España,N/A,Datos generales,Número de empleados,Grupo MASMOVIL,N/A,N/A,Unidades,,,470.0,
1899,2017T4,España,N/A,Datos generales,Número de empleados,Movistar,N/A,N/A,Unidades,,,22259.0,
1900,2017T4,España,N/A,Datos generales,Número de empleados,Orange,N/A,N/A,Unidades,,,5448.0,
1901,2017T4,España,N/A,Datos generales,Número de empleados,Resto,N/A,N/A,Unidades,,,13565.0,
1902,2017T4,España,N/A,Datos generales,Número de empleados,RTVE,N/A,N/A,Unidades,,,6295.0,
1903,2017T4,España,N/A,Datos generales,Número de empleados,Televisió de Catalunya,N/A,N/A,Unidades,,,2243.0,
1904,2017T4,España,N/A,Datos generales,Número de empleados,Vodafone,N/A,N/A,Unidades,,,5034.0,
1905,2017T4,España,N/A,Datos generales,Paquetes,N/A,N/A,"Banda ancha fija, tel. móvil y banda ancha móvil",Unidades,,,,24887.0
1906,2017T4,España,N/A,Datos generales,Paquetes,N/A,N/A,Resto paquetes,Unidades,,,,418155.0
1907,2017T4,España,N/A,Datos generales,Paquetes,N/A,N/A,Tel. fija y banda ancha fija,Unidades,,,,2029956.0
1908,2017T4,España,N/A,Datos generales,Paquetes,N/A,N/A,"Tel. fija, banda ancha fija y TV de pago",Unidades,,,,221806.0
1909,2017T4,España,N/A,Datos generales,Paquetes,N/A,N/A,"Tel. fija, banda ancha fija, tel. móvil y banda ancha móvil",Unidades,,,,6221586.0
1910,2017T4,España,N/A,Datos generales,Paquetes,N/A,N/A,"Tel. fija, banda ancha fija, TV de pago, tel. móvil y banda ancha móvil",Unidades,,,,5459087.0
1911,2017T4,España,Servicio mayorista,Datos generales,Ingresos,Digi,N/A,N/A,Millones de euros,,4.29,,
1912,2017T4,España,Servicio mayorista,Datos generales,Ingresos,Grupo MASMOVIL,N/A,N/A,Millones de euros,,30.89,,
1913,2017T4,España,Servicio mayorista,Datos generales,Ingresos,Movistar,N/A,N/A,Millones de euros,,1164.56,,
1914,2017T4,España,Servicio mayorista,Datos generales,Ingresos,N/A,Alquiler de circuitos,N/A,Millones de euros,193.13,,,
1915,2017T4,España,Servicio mayorista,Datos generales,Ingresos,N/A,Banda ancha fija mayorista,N/A,Millones de euros,220.75,,,
1916,2017T4,España,Servicio mayorista,Datos generales,Ingresos,N/A,Contenidos audiovisuales,N/A,Millones de euros,852.94,,,
1917,2017T4,España,Servicio mayorista,Datos generales,Ingresos,N/A,Interconexión fija,N/A,Millones de euros,224.61,,,
1918,2017T4,España,Servicio mayorista,Datos generales,Ingresos,N/A,Interconexión móvil,N/A,Millones de euros,387.81,,,
1919,2017T4,España,Servicio mayorista,Datos generales,Ingresos,N/A,Otros servicios mayoristas,N/A,Millones de euros,244.71,,,
1920,2017T4,España,Servicio mayorista,Datos generales,Ingresos,N/A,Transmisión de datos,N/A,Millones de euros,55.61,,,
1921,2017T4,España,Servicio mayorista,Datos generales,Ingresos,N/A,Transporte y difusión de la señal audiovisual,N/A,Millones de euros,90.51,,,
1922,2017T4,España,Servicio mayorista,Datos generales,Ingresos,Orange,N/A,N/A,Millones de euros,,239.01,,
1923,2017T4,España,Servicio mayorista,Datos generales,Ingresos,Resto,N/A,N/A,Millones de euros,,626.82,,
1924,2017T4,España,Servicio mayorista,Datos generales,Ingresos,Vodafone,N/A,N/A,Millones de euros,,204.51,,
1925,2017T4,España,Servicio minorista,Datos generales,Ingresos,Digi,N/A,N/A,Millones de euros,,21.95,,
1926,2017T4,España,Servicio minorista,Datos generales,Ingresos,Grupo MASMOVIL,N/A,N/A,Millones de euros,,320.62,,
1927,2017T4,España,Servicio minorista,Datos generales,Ingresos,Movistar,N/A,N/A,Millones de euros,,2677.05,,
1928,2017T4,España,Servicio minorista,Datos generales,Ingresos,N/A,Banda ancha fija,N/A,Millones de euros,1130.22,,,
1929,2017T4,España,Servicio minorista,Datos generales,Ingresos,N/A,Banda Ancha móvil,N/A,Millones de euros,1194.3,,,
1930,2017T4,España,Servicio minorista,Datos generales,Ingresos,N/A,Comunicaciones de Empresa,N/A,Millones de euros,348.58,,,
1931,2017T4,España,Servicio minorista,Datos generales,Ingresos,N/A,Otros servicios minoristas,N/A,Millones de euros,352.48,,,
1932,2017T4,España,Servicio minorista,Datos generales,Ingresos,N/A,Servicios audiovisuales,N/A,Millones de euros,1199.15,,,
1933,2017T4,España,Servicio minorista,Datos generales,Ingresos,N/A,Servicios de información telefónica,N/A,Millones de euros,3.96,,,
1934,2017T4,España,Servicio minorista,Datos generales,Ingresos,N/A,Telefonía fija,N/A,Millones de euros,576.81,,,
1935,2017T4,España,Servicio minorista,Datos generales,Ingresos,N/A,Telefonía móvil,N/A,Millones de euros,1084.71,,,
1936,2017T4,España,Servicio minorista,Datos generales,Ingresos,N/A,Venta y alquiler de terminales,N/A,Millones de euros,570.67,,,
1937,2017T4,España,Servicio minorista,Datos generales,Ingresos,Orange,N/A,N/A,Millones de euros,,1143.48,,
1938,2017T4,España,Servicio minorista,Datos generales,Ingresos,Resto,N/A,N/A,Millones de euros,,1096.64,,
1939,2017T4,España,Servicio minorista,Datos generales,Ingresos,Vodafone,N/A,N/A,Millones de euros,,1201.13,,
1940,2018T1,España,N/A,Datos generales,Número de empleados,Canal Sur (RTVA),N/A,N/A,Unidades,,,1203.0,
1941,2018T1,España,N/A,Datos generales,Número de empleados,Digi,N/A,N/A,Unidades,,,201.0,
1942,2018T1,España,N/A,Datos generales,Número de empleados,Grupo MASMOVIL,N/A,N/A,Unidades,,,510.0,
1943,2018T1,España,N/A,Datos generales,Número de empleados,Movistar,N/A,N/A,Unidades,,,22147.0,
1944,2018T1,España,N/A,Datos generales,Número de empleados,Orange,N/A,N/A,Unidades,,,5367.0,
1945,2018T1,España,N/A,Datos generales,Número de empleados,Resto,N/A,N/A,Unidades,,,13753.0,
1946,2018T1,España,N/A,Datos generales,Número de empleados,RTVE,N/A,N/A,Unidades,,,6352.0,
1947,2018T1,España,N/A,Datos generales,Número de empleados,Televisió de Catalunya,N/A,N/A,Unidades,,,2267.0,
1948,2018T1,España,N/A,Datos generales,Número de empleados,Vodafone,N/A,N/A,Unidades,,,5103.0,
1949,2018T1,España,N/A,Datos generales,Paquetes,N/A,N/A,"Banda ancha fija, tel. móvil y banda ancha móvil",Unidades,,,,37392.0
1950,2018T1,España,N/A,Datos generales,Paquetes,N/A,N/A,Resto paquetes,Unidades,,,,451908.0
1951,2018T1,España,N/A,Datos generales,Paquetes,N/A,N/A,Tel. fija y banda ancha fija,Unidades,,,,1931648.0
1952,2018T1,España,N/A,Datos generales,Paquetes,N/A,N/A,"Tel. fija, banda ancha fija y TV de pago",Unidades,,,,194746.0
1953,2018T1,España,N/A,Datos generales,Paquetes,N/A,N/A,"Tel. fija, banda ancha fija, tel. móvil y banda ancha móvil",Unidades,,,,6260377.0
1954,2018T1,España,N/A,Datos generales,Paquetes,N/A,N/A,"Tel. fija, banda ancha fija, TV de pago, tel. móvil y banda ancha móvil",Unidades,,,,5614806.0
1955,2018T1,España,Servicio mayorista,Datos generales,Ingresos,Digi,N/A,N/A,Millones de euros,,3.83,,
1956,2018T1,España,Servicio mayorista,Datos generales,Ingresos,Grupo MASMOVIL,N/A,N/A,Millones de euros,,30.33,,
1957,2018T1,España,Servicio mayorista,Datos generales,Ingresos,Movistar,N/A,N/A,Millones de euros,,1112.86,,
1958,2018T1,España,Servicio mayorista,Datos generales,Ingresos,N/A,Alquiler de circuitos,N/A,Millones de euros,198.98,,,
1959,2018T1,España,Servicio mayorista,Datos generales,Ingresos,N/A,Banda ancha fija mayorista,N/A,Millones de euros,224.92,,,
1960,2018T1,España,Servicio mayorista,Datos generales,Ingresos,N/A,Contenidos audiovisuales,N/A,Millones de euros,841.23,,,
1961,2018T1,España,Servicio mayorista,Datos generales,Ingresos,N/A,Interconexión fija,N/A,Millones de euros,202.62,,,
1962,2018T1,España,Servicio mayorista,Datos generales,Ingresos,N/A,Interconexión móvil,N/A,Millones de euros,320.94,,,
1963,2018T1,España,Servicio mayorista,Datos generales,Ingresos,N/A,Otros servicios mayoristas,N/A,Millones de euros,259.45,,,
1964,2018T1,España,Servicio mayorista,Datos generales,Ingresos,N/A,Transmisión de datos,N/A,Millones de euros,45.57,,,
1965,2018T1,España,Servicio mayorista,Datos generales,Ingresos,N/A,Transporte y difusión de la señal audiovisual,N/A,Millones de euros,88.6,,,
1966,2018T1,España,Servicio mayorista,Datos generales,Ingresos,Orange,N/A,N/A,Millones de euros,,228.53,,
1967,2018T1,España,Servicio mayorista,Datos generales,Ingresos,Resto,N/A,N/A,Millones de euros,,604.57,,
1968,2018T1,España,Servicio mayorista,Datos generales,Ingresos,Vodafone,N/A,N/A,Millones de euros,,202.2,,
1969,2018T1,España,Servicio minorista,Datos generales,Ingresos,Digi,N/A,N/A,Millones de euros,,23.49,,
1970,2018T1,España,Servicio minorista,Datos generales,Ingresos,Grupo MASMOVIL,N/A,N/A,Millones de euros,,334.5,,
1971,2018T1,España,Servicio minorista,Datos generales,Ingresos,Movistar,N/A,N/A,Millones de euros,,2589.03,,
1972,2018T1,España,Servicio minorista,Datos generales,Ingresos,N/A,Banda ancha fija,N/A,Millones de euros,1090.8,,,
1973,2018T1,España,Servicio minorista,Datos generales,Ingresos,N/A,Banda Ancha móvil,N/A,Millones de euros,1250.89,,,
1974,2018T1,España,Servicio minorista,Datos generales,Ingresos,N/A,Comunicaciones de Empresa,N/A,Millones de euros,340.51,,,
1975,2018T1,España,Servicio minorista,Datos generales,Ingresos,N/A,Otros servicios minoristas,N/A,Millones de euros,256.04,,,
1976,2018T1,España,Servicio minorista,Datos generales,Ingresos,N/A,Servicios audiovisuales,N/A,Millones de euros,1059.14,,,
1977,2018T1,España,Servicio minorista,Datos generales,Ingresos,N/A,Servicios de información telefónica,N/A,Millones de euros,3.33,,,
1978,2018T1,España,Servicio minorista,Datos generales,Ingresos,N/A,Telefonía fija,N/A,Millones de euros,586.43,,,
1979,2018T1,España,Servicio minorista,Datos generales,Ingresos,N/A,Telefonía móvil,N/A,Millones de euros,1047.52,,,
1980,2018T1,España,Servicio minorista,Datos generales,Ingresos,N/A,Venta y alquiler de terminales,N/A,Millones de euros,492.09,,,
1981,2018T1,España,Servicio minorista,Datos generales,Ingresos,Orange,N/A,N/A,Millones de euros,,1105.81,,
1982,2018T1,España,Servicio minorista,Datos generales,Ingresos,Resto,N/A,N/A,Millones de euros,,943.35,,
1983,2018T1,España,Servicio minorista,Datos generales,Ingresos,Vodafone,N/A,N/A,Millones de euros,,1130.55,,
1984,2018T2,España,N/A,Datos generales,Número de empleados,Canal Sur (RTVA),N/A,N/A,Unidades,,,1203.0,
1985,2018T2,España,N/A,Datos generales,Número de empleados,Digi,N/A,N/A,Unidades,,,213.0,
1986,2018T2,España,N/A,Datos generales,Número de empleados,Grupo MASMOVIL,N/A,N/A,Unidades,,,512.0,
1987,2018T2,España,N/A,Datos generales,Número de empleados,Movistar,N/A,N/A,Unidades,,,21805.0,
1988,2018T2,España,N/A,Datos generales,Número de empleados,Orange,N/A,N/A,Unidades,,,5472.0,
1989,2018T2,España,N/A,Datos generales,Número de empleados,Resto,N/A,N/A,Unidades,,,13714.0,
1990,2018T2,España,N/A,Datos generales,Número de empleados,RTVE,N/A,N/A,Unidades,,,6361.0,
1991,2018T2,España,N/A,Datos generales,Número de empleados,Televisió de Catalunya,N/A,N/A,Unidades,,,2265.0,
1992,2018T2,España,N/A,Datos generales,Número de empleados,Vodafone,N/A,N/A,Unidades,,,5180.0,
1993,2018T2,España,N/A,Datos generales,Paquetes,N/A,N/A,"Banda ancha fija, tel. móvil y banda ancha móvil",Unidades,,,,49905.0
1994,2018T2,España,N/A,Datos generales,Paquetes,N/A,N/A,Resto paquetes,Unidades,,,,435582.0
1995,2018T2,España,N/A,Datos generales,Paquetes,N/A,N/A,Tel. fija y banda ancha fija,Unidades,,,,1880924.0
1996,2018T2,España,N/A,Datos generales,Paquetes,N/A,N/A,"Tel. fija, banda ancha fija y TV de pago",Unidades,,,,185518.0
1997,2018T2,España,N/A,Datos generales,Paquetes,N/A,N/A,"Tel. fija, banda ancha fija, tel. móvil y banda ancha móvil",Unidades,,,,6331492.0
1998,2018T2,España,N/A,Datos generales,Paquetes,N/A,N/A,"Tel. fija, banda ancha fija, TV de pago, tel. móvil y banda ancha móvil",Unidades,,,,5652455.0
1999,2018T2,España,Servicio mayorista,Datos generales,Ingresos,Digi,N/A,N/A,Millones de euros,,4.21,,
2000,2018T2,España,Servicio mayorista,Datos generales,Ingresos,Grupo MASMOVIL,N/A,N/A,Millones de euros,,36.93,,
2001,2018T2,España,Servicio mayorista,Datos generales,Ingresos,Movistar,N/A,N/A,Millones de euros,,1171.38,,
2002,2018T2,España,Servicio mayorista,Datos generales,Ingresos,N/A,Alquiler de circuitos,N/A,Millones de euros,217.99,,,
2003,2018T2,España,Servicio mayorista,Datos generales,Ingresos,N/A,Banda ancha fija mayorista,N/A,Millones de euros,227.95,,,
2004,2018T2,España,Servicio mayorista,Datos generales,Ingresos,N/A,Contenidos audiovisuales,N/A,Millones de euros,830.46,,,
2005,2018T2,España,Servicio mayorista,Datos generales,Ingresos,N/A,Interconexión fija,N/A,Millones de euros,207.77,,,
2006,2018T2,España,Servicio mayorista,Datos generales,Ingresos,N/A,Interconexión móvil,N/A,Millones de euros,360.07,,,
2007,2018T2,España,Servicio mayorista,Datos generales,Ingresos,N/A,Otros servicios mayoristas,N/A,Millones de euros,264.34,,,
2008,2018T2,España,Servicio mayorista,Datos generales,Ingresos,N/A,Transmisión de datos,N/A,Millones de euros,50.31,,,
2009,2018T2,España,Servicio mayorista,Datos generales,Ingresos,N/A,Transporte y difusión de la señal audiovisual,N/A,Millones de euros,88.51,,,
2010,2018T2,España,Servicio mayorista,Datos generales,Ingresos,Orange,N/A,N/A,Millones de euros,,242.22,,
2011,2018T2,España,Servicio mayorista,Datos generales,Ingresos,Resto,N/A,N/A,Millones de euros,,594.26,,
2012,2018T2,España,Servicio mayorista,Datos generales,Ingresos,Vodafone,N/A,N/A,Millones de euros,,198.41,,
2013,2018T2,España,Servicio minorista,Datos generales,Ingresos,Digi,N/A,N/A,Millones de euros,,26.59,,
2014,2018T2,España,Servicio minorista,Datos generales,Ingresos,Grupo MASMOVIL,N/A,N/A,Millones de euros,,361.02,,
