periodo,provincia,ccaa,operador,tecnologia_de_acceso,servicio,id,anno,concepto,tecnologia_de_acceso_baf,tipo_de_estaciones_base,tipo_de_ba_mayorista,unidades,lineas_o_accesos,estaciones_base,tasa_de_penetracion
2022-01-01,Araba/Álava,País Vasco,Vodafone,nan,Banda ancha fija,49025,4044,Líneas,Líneas banda ancha FTTH,nan,nan,Unidades,21117.0,0.0,6.4
2022-01-01,Araba/Álava,País Vasco,Vodafone,nan,Telefonía fija,24526,2022,Líneas,nan,nan,nan,Unidades,21049.0,0.0,6.4
2022-01-01,Araba/Álava,País Vasco,Vodafone,nan,Telefonía móvil,24531,2022,Líneas,nan,nan,nan,Unidades,87115.0,0.0,26.4
2022-01-01,Araba/Álava,País Vasco,nan,Accesos instalados FTTH y FTTN,Accesos instalados,24496,2022,Nº de accesos  por tipo de acceso,nan,nan,nan,Unidades,526777.0,0.0,159.7
2022-01-01,Araba/Álava,País Vasco,nan,Accesos instalados HFC DOCSIS 30,Accesos instalados,24497,2022,Nº de accesos  por tipo de acceso,nan,nan,nan,Unidades,6089.0,0.0,1.8
2022-01-01,Araba/Álava,País Vasco,nan,nan,Banda ancha fija mayorista,73545,6066,Nº de accesos por modalidad de acceso y equipamiento xDSL,nan,nan,NEBA cobre,Unidades,34458.0,0.0,10.4
2022-01-01,Araba/Álava,País Vasco,nan,nan,Estaciones Base,98074,8088,Nº de estaciones base en redes de acceso móvil,nan,Estaciones base 5G,nan,Unidades,0.0,1512.0,0.0
2022-01-01,Araba/Álava,País Vasco,nan,nan,Servicios audiovisuales,24521,2022,Abonados,nan,nan,nan,Unidades,61521.0,0.0,18.7
2022-01-01,Asturias,Asturias. Principado de,Otros,nan,Banda ancha fija,98142,8088,Líneas,Líneas banda ancha FTTH,nan,nan,Unidades,146220.0,0.0,14.5
2022-01-01,Asturias,Asturias. Principado de,Otros,nan,Telefonía fija,24558,2022,Líneas,nan,nan,nan,Unidades,126501.0,0.0,12.6
2022-01-01,Asturias,Asturias. Principado de,Otros,nan,Telefonía móvil,24563,2022,Líneas,nan,nan,nan,Unidades,346003.0,0.0,34.4
2022-01-01,Asturias,Asturias. Principado de,Movistar,nan,Banda ancha fija,73617,6066,Líneas,Líneas banda ancha FTTH,nan,nan,Unidades,101104.0,0.0,10.0
2022-01-01,Asturias,Asturias. Principado de,Movistar,nan,Telefonía fija,24559,2022,Líneas,nan,nan,nan,Unidades,146445.0,0.0,14.6
2022-01-01,Asturias,Asturias. Principado de,Movistar,nan,Telefonía móvil,24564,2022,Líneas,nan,nan,nan,Unidades,250162.0,0.0,24.9
2022-01-01,Asturias,Asturias. Principado de,Orange,nan,Banda ancha fija,73626,6066,Líneas,Líneas banda ancha FTTH,nan,nan,Unidades,69398.0,0.0,6.9
2022-01-01,Asturias,Asturias. Principado de,Orange,nan,Telefonía fija,24560,2022,Líneas,nan,nan,nan,Unidades,63911.0,0.0,6.4
2022-01-01,Asturias,Asturias. Principado de,Orange,nan,Telefonía móvil,24565,2022,Líneas,nan,nan,nan,Unidades,208132.0,0.0,20.7
2022-01-01,Asturias,Asturias. Principado de,Resto,nan,Banda ancha fija,98182,8088,Líneas,Líneas banda ancha FTTH,nan,nan,Unidades,18612.0,0.0,1.9000000000000001
2022-01-01,Asturias,Asturias. Principado de,Resto,nan,Telefonía fija,24561,2022,Líneas,nan,nan,nan,Unidades,9504.0,0.0,0.9
2022-01-01,Asturias,Asturias. Principado de,Resto,nan,Telefonía móvil,24566,2022,Líneas,nan,nan,nan,Unidades,24822.0,0.0,2.5
2022-01-01,Asturias,Asturias. Principado de,Vodafone,nan,Banda ancha fija,49097,4044,Líneas,Líneas banda ancha FTTH,nan,nan,Unidades,53711.0,0.0,5.3
2022-01-01,Asturias,Asturias. Principado de,Vodafone,nan,Telefonía fija,24562,2022,Líneas,nan,nan,nan,Unidades,62880.0,0.0,6.2
2022-01-01,Asturias,Asturias. Principado de,Vodafone,nan,Telefonía móvil,24567,2022,Líneas,nan,nan,nan,Unidades,211616.0,0.0,21.0
2022-01-01,Asturias,Asturias. Principado de,nan,Accesos instalados FTTH y FTTN,Accesos instalados,24532,2022,Nº de accesos  por tipo de acceso,nan,nan,nan,Unidades,1685480.0,0.0,167.5
2022-01-01,Asturias,Asturias. Principado de,nan,Accesos instalados HFC DOCSIS 30,Accesos instalados,24533,2022,Nº de accesos  por tipo de acceso,nan,nan,nan,Unidades,55128.0,0.0,5.5
2022-01-01,Asturias,Asturias. Principado de,nan,nan,Banda ancha fija mayorista,73653,6066,Nº de accesos por modalidad de acceso y equipamiento xDSL,nan,nan,NEBA cobre,Unidades,40709.0,0.0,4.1
2022-01-01,Asturias,Asturias. Principado de,nan,nan,Estaciones Base,98218,8088,Nº de estaciones base en redes de acceso móvil,nan,Estaciones base 5G,nan,Unidades,0.0,4870.0,0.0
2022-01-01,Asturias,Asturias. Principado de,nan,nan,Servicios audiovisuales,24557,2022,Abonados,nan,nan,nan,Unidades,223861.0,0.0,22.2
2022-01-01,Badajoz,Extremadura,Otros,nan,Banda ancha fija,49211,4044,Líneas,Líneas banda ancha FTTH,nan,nan,Unidades,37840.0,0.0,5.699999999999999
2022-01-01,Badajoz,Extremadura,Otros,nan,Telefonía fija,24627,2022,Líneas,nan,nan,nan,Unidades,33356.0,0.0,5.0
2022-01-01,Badajoz,Extremadura,Otros,nan,Telefonía móvil,24632,2022,Líneas,nan,nan,nan,Unidades,132144.0,0.0,19.8
2022-01-01,Badajoz,Extremadura,Movistar,nan,Banda ancha fija,73824,6066,Líneas,Líneas banda ancha FTTH,nan,nan,Unidades,61522.0,0.0,9.200000000000001
2022-01-01,Badajoz,Extremadura,Movistar,nan,Telefonía fija,24628,2022,Líneas,nan,nan,nan,Unidades,83497.0,0.0,12.5
2022-01-01,Badajoz,Extremadura,Movistar,nan,Telefonía móvil,24633,2022,Líneas,nan,nan,nan,Unidades,161986.0,0.0,24.3
2022-01-01,Badajoz,Extremadura,Orange,nan,Banda ancha fija,73833,6066,Líneas,Líneas banda ancha FTTH,nan,nan,Unidades,49104.0,0.0,7.3999999999999995
2022-01-01,Badajoz,Extremadura,Orange,nan,Telefonía fija,24629,2022,Líneas,nan,nan,nan,Unidades,46470.0,0.0,7.0
2022-01-01,Badajoz,Extremadura,Orange,nan,Telefonía móvil,24634,2022,Líneas,nan,nan,nan,Unidades,154062.0,0.0,23.1
2022-01-01,Badajoz,Extremadura,Resto,nan,Banda ancha fija,98458,8088,Líneas,Líneas banda ancha FTTH,nan,nan,Unidades,8608.0,0.0,1.2
2022-01-01,Badajoz,Extremadura,Resto,nan,Telefonía fija,24630,2022,Líneas,nan,nan,nan,Unidades,4545.0,0.0,0.7
2022-01-01,Badajoz,Extremadura,Resto,nan,Telefonía móvil,24635,2022,Líneas,nan,nan,nan,Unidades,59584.0,0.0,8.9
2022-01-01,Badajoz,Extremadura,Vodafone,nan,Banda ancha fija,49235,4044,Líneas,Líneas banda ancha FTTH,nan,nan,Unidades,34236.0,0.0,5.199999999999999
2022-01-01,Badajoz,Extremadura,Vodafone,nan,Telefonía fija,24631,2022,Líneas,nan,nan,nan,Unidades,30715.0,0.0,4.6
2022-01-01,Badajoz,Extremadura,Vodafone,nan,Telefonía móvil,24636,2022,Líneas,nan,nan,nan,Unidades,122758.0,0.0,18.4
2022-01-01,Badajoz,Extremadura,nan,Accesos instalados FTTH y FTTN,Accesos instalados,24603,2022,Nº de accesos  por tipo de acceso,nan,nan,nan,Unidades,1002595.0,0.0,150.3
2022-01-01,Badajoz,Extremadura,nan,Accesos instalados HFC DOCSIS 30,Accesos instalados,24604,2022,Nº de accesos  por tipo de acceso,nan,nan,nan,Unidades,300.0,0.0,0.0
2022-01-01,Badajoz,Extremadura,nan,nan,Banda ancha fija mayorista,73860,6066,Nº de accesos por modalidad de acceso y equipamiento xDSL,nan,nan,NEBA cobre,Unidades,63262.0,0.0,9.4
2022-01-01,Badajoz,Extremadura,nan,nan,Estaciones Base,98494,8088,Nº de estaciones base en redes de acceso móvil,nan,Estaciones base 5G,nan,Unidades,0.0,3054.0,0.0
2022-01-01,Badajoz,Extremadura,nan,nan,Servicios audiovisuales,24626,2022,Abonados,nan,nan,nan,Unidades,71951.0,0.0,10.8
2022-01-01,Balears. Illes,Balears. Illes,Otros,nan,Banda ancha fija,49279,4044,Líneas,Líneas banda ancha FTTH,nan,nan,Unidades,52170.0,0.0,4.3
2022-01-01,Balears. Illes,Balears. Illes,Otros,nan,Telefonía fija,24662,2022,Líneas,nan,nan,nan,Unidades,37926.0,0.0,3.1
2022-01-01,Balears. Illes,Balears. Illes,Otros,nan,Telefonía móvil,24667,2022,Líneas,nan,nan,nan,Unidades,158891.0,0.0,13.0
2022-01-01,Balears. Illes,Balears. Illes,Movistar,nan,Banda ancha fija,73926,6066,Líneas,Líneas banda ancha FTTH,nan,nan,Unidades,209973.0,0.0,17.2
2022-01-01,Balears. Illes,Balears. Illes,Movistar,nan,Telefonía fija,24663,2022,Líneas,nan,nan,nan,Unidades,270814.0,0.0,22.1
2022-01-01,Balears. Illes,Balears. Illes,Movistar,nan,Telefonía móvil,24668,2022,Líneas,nan,nan,nan,Unidades,445951.0,0.0,36.4
2022-01-01,Balears. Illes,Balears. Illes,Orange,nan,Banda ancha fija,98582,8088,Líneas,Líneas banda ancha FTTH,nan,nan,Unidades,101281.0,0.0,8.299999999999999
2022-01-01,Balears. Illes,Balears. Illes,Orange,nan,Telefonía fija,24664,2022,Líneas,nan,nan,nan,Unidades,96439.0,0.0,7.9
2022-01-01,Balears. Illes,Balears. Illes,Orange,nan,Telefonía móvil,24669,2022,Líneas,nan,nan,nan,Unidades,265767.0,0.0,21.7
2022-01-01,Balears. Illes,Balears. Illes,Resto,nan,Banda ancha fija,73947,6066,Líneas,Líneas banda ancha FTTH,nan,nan,Unidades,10309.0,0.0,0.7999999999999999
2022-01-01,Balears. Illes,Balears. Illes,Resto,nan,Telefonía fija,24665,2022,Líneas,nan,nan,nan,Unidades,3878.0,0.0,0.3
2022-01-01,Balears. Illes,Balears. Illes,Resto,nan,Telefonía móvil,24670,2022,Líneas,nan,nan,nan,Unidades,27116.0,0.0,2.2
2022-01-01,Balears. Illes,Balears. Illes,Vodafone,nan,Banda ancha fija,73956,6066,Líneas,Líneas banda ancha FTTH,nan,nan,Unidades,77187.0,0.0,6.3
2022-01-01,Balears. Illes,Balears. Illes,Vodafone,nan,Telefonía fija,24666,2022,Líneas,nan,nan,nan,Unidades,91609.0,0.0,7.5
2022-01-01,Balears. Illes,Balears. Illes,Vodafone,nan,Telefonía móvil,24671,2022,Líneas,nan,nan,nan,Unidades,244925.0,0.0,20.0
2022-01-01,Balears. Illes,Balears. Illes,nan,Accesos instalados FTTH y FTTN,Accesos instalados,24637,2022,Nº de accesos  por tipo de acceso,nan,nan,nan,Unidades,1129853.0,0.0,92.3
2022-01-01,Balears. Illes,Balears. Illes,nan,Accesos instalados HFC DOCSIS 30,Accesos instalados,24638,2022,Nº de accesos  por tipo de acceso,nan,nan,nan,Unidades,207243.0,0.0,16.9
2022-01-01,Balears. Illes,Balears. Illes,nan,nan,Banda ancha fija mayorista,73965,6066,Nº de accesos por modalidad de acceso y equipamiento xDSL,nan,nan,NEBA cobre,Unidades,114122.0,0.0,9.2
2022-01-01,Balears. Illes,Balears. Illes,nan,nan,Estaciones Base,98634,8088,Nº de estaciones base en redes de acceso móvil,nan,Estaciones base 5G,nan,Unidades,0.0,5308.0,0.0
2022-01-01,Balears. Illes,Balears. Illes,nan,nan,Servicios audiovisuales,24661,2022,Abonados,nan,nan,nan,Unidades,209438.0,0.0,17.1
2022-01-01,Barcelona,Cataluña,Otros,nan,Banda ancha fija,74025,6066,Líneas,Líneas banda ancha FTTH,nan,nan,Unidades,364500.0,0.0,6.5
2022-01-01,Barcelona,Cataluña,Otros,nan,Telefonía fija,24698,2022,Líneas,nan,nan,nan,Unidades,300688.0,0.0,5.3
2022-01-01,Barcelona,Cataluña,Otros,nan,Telefonía móvil,24703,2022,Líneas,nan,nan,nan,Unidades,1110491.0,0.0,19.7
2022-01-01,Barcelona,Cataluña,Movistar,nan,Banda ancha fija,74034,6066,Líneas,Líneas banda ancha FTTH,nan,nan,Unidades,834850.0,0.0,14.899999999999999
2022-01-01,Barcelona,Cataluña,Movistar,nan,Telefonía fija,24699,2022,Líneas,nan,nan,nan,Unidades,1140513.0,0.0,20.2
2022-01-01,Barcelona,Cataluña,Movistar,nan,Telefonía móvil,24704,2022,Líneas,nan,nan,nan,Unidades,2266780.0,0.0,40.2
2022-01-01,Barcelona,Cataluña,Orange,nan,Banda ancha fija,74043,6066,Líneas,Líneas banda ancha FTTH,nan,nan,Unidades,651346.0,0.0,11.5
2022-01-01,Barcelona,Cataluña,Orange,nan,Telefonía fija,24700,2022,Líneas,nan,nan,nan,Unidades,631017.0,0.0,11.2
2022-01-01,Barcelona,Cataluña,Orange,nan,Telefonía móvil,24705,2022,Líneas,nan,nan,nan,Unidades,1686866.0,0.0,29.9
2022-01-01,Barcelona,Cataluña,Resto,nan,Banda ancha fija,98738,8088,Líneas,Líneas banda ancha FTTH,nan,nan,Unidades,86054.0,0.0,1.5
2022-01-01,Barcelona,Cataluña,Resto,nan,Telefonía fija,24701,2022,Líneas,nan,nan,nan,Unidades,115644.0,0.0,2.0
2022-01-01,Barcelona,Cataluña,Resto,nan,Telefonía móvil,24706,2022,Líneas,nan,nan,nan,Unidades,218147.0,0.0,3.9
2022-01-01,Barcelona,Cataluña,Vodafone,nan,Banda ancha fija,74064,6066,Líneas,Líneas banda ancha FTTH,nan,nan,Unidades,374935.0,0.0,6.6000000000000005
2022-01-01,Barcelona,Cataluña,Vodafone,nan,Telefonía fija,24702,2022,Líneas,nan,nan,nan,Unidades,567869.0,0.0,10.1
2022-01-01,Barcelona,Cataluña,Vodafone,nan,Telefonía móvil,24707,2022,Líneas,nan,nan,nan,Unidades,1348039.0,0.0,23.9
2022-01-01,Barcelona,Cataluña,nan,Accesos instalados FTTH y FTTN,Accesos instalados,24672,2022,Nº de accesos  por tipo de acceso,nan,nan,nan,Unidades,8294464.0,0.0,147.0
2022-01-01,Barcelona,Cataluña,nan,Accesos instalados HFC DOCSIS 30,Accesos instalados,24673,2022,Nº de accesos  por tipo de acceso,nan,nan,nan,Unidades,764019.0,0.0,13.5
2022-01-01,Barcelona,Cataluña,nan,nan,Banda ancha fija mayorista,74073,6066,Nº de accesos por modalidad de acceso y equipamiento xDSL,nan,nan,NEBA cobre,Unidades,443884.0,0.0,7.8
2022-01-01,Barcelona,Cataluña,nan,nan,Estaciones Base,98778,8088,Nº de estaciones base en redes de acceso móvil,nan,Estaciones base 5G,nan,Unidades,0.0,15010.0,0.0
2022-01-01,Barcelona,Cataluña,nan,nan,Servicios audiovisuales,24697,2022,Abonados,nan,nan,nan,Unidades,907503.0,0.0,16.1
2022-01-01,Bizkaia,País Vasco,Otros,nan,Banda ancha fija,98846,8088,Líneas,Líneas banda ancha FTTH,nan,nan,Unidades,191903.0,0.0,17.0
2022-01-01,Bizkaia,País Vasco,Otros,nan,Telefonía fija,24734,2022,Líneas,nan,nan,nan,Unidades,206470.0,0.0,18.2
2022-01-01,Bizkaia,País Vasco,Otros,nan,Telefonía móvil,24739,2022,Líneas,nan,nan,nan,Unidades,441921.0,0.0,39.0
2022-01-01,Bizkaia,País Vasco,Movistar,nan,Banda ancha fija,74145,6066,Líneas,Líneas banda ancha FTTH,nan,nan,Unidades,119321.0,0.0,10.4
2022-01-01,Bizkaia,País Vasco,Movistar,nan,Telefonía fija,24735,2022,Líneas,nan,nan,nan,Unidades,170242.0,0.0,15.0
2022-01-01,Bizkaia,País Vasco,Movistar,nan,Telefonía móvil,24740,2022,Líneas,nan,nan,nan,Unidades,307039.0,0.0,27.1
2022-01-01,Bizkaia,País Vasco,Orange,nan,Banda ancha fija,74154,6066,Líneas,Líneas banda ancha FTTH,nan,nan,Unidades,55413.0,0.0,4.8
2022-01-01,Bizkaia,País Vasco,Orange,nan,Telefonía fija,24736,2022,Líneas,nan,nan,nan,Unidades,52755.0,0.0,4.7
2022-01-01,Bizkaia,País Vasco,Orange,nan,Telefonía móvil,24741,2022,Líneas,nan,nan,nan,Unidades,165824.0,0.0,14.6
2022-01-01,Bizkaia,País Vasco,Resto,nan,Banda ancha fija,98886,8088,Líneas,Líneas banda ancha FTTH,nan,nan,Unidades,9321.0,0.0,0.7999999999999999
2022-01-01,Bizkaia,País Vasco,Resto,nan,Telefonía fija,24737,2022,Líneas,nan,nan,nan,Unidades,2572.0,0.0,0.2
2022-01-01,Bizkaia,País Vasco,Resto,nan,Telefonía móvil,24742,2022,Líneas,nan,nan,nan,Unidades,22829.0,0.0,2.0
2022-01-01,Bizkaia,País Vasco,Vodafone,nan,Banda ancha fija,49449,4044,Líneas,Líneas banda ancha FTTH,nan,nan,Unidades,68800.0,0.0,6.0
2022-01-01,Bizkaia,País Vasco,Vodafone,nan,Telefonía fija,24738,2022,Líneas,nan,nan,nan,Unidades,93078.0,0.0,8.2
2022-01-01,Bizkaia,País Vasco,Vodafone,nan,Telefonía móvil,24743,2022,Líneas,nan,nan,nan,Unidades,239796.0,0.0,21.2
2022-01-01,Bizkaia,País Vasco,nan,Accesos instalados FTTH y FTTN,Accesos instalados,24708,2022,Nº de accesos  por tipo de acceso,nan,nan,nan,Unidades,1997758.0,0.0,176.2
2022-01-01,Bizkaia,País Vasco,nan,Accesos instalados HFC DOCSIS 30,Accesos instalados,24709,2022,Nº de accesos  por tipo de acceso,nan,nan,nan,Unidades,41116.0,0.0,3.6
2022-01-01,Bizkaia,País Vasco,nan,nan,Banda ancha fija mayorista,74181,6066,Nº de accesos por modalidad de acceso y equipamiento xDSL,nan,nan,NEBA cobre,Unidades,84217.0,0.0,7.3999999999999995
2022-01-01,Bizkaia,País Vasco,nan,nan,Estaciones Base,98922,8088,Nº de estaciones base en redes de acceso móvil,nan,Estaciones base 5G,nan,Unidades,0.0,3984.0,0.0
2022-01-01,Bizkaia,País Vasco,nan,nan,Servicios audiovisuales,24733,2022,Abonados,nan,nan,nan,Unidades,240357.0,0.0,21.2
2022-01-01,Burgos,Castilla y León,Otros,nan,Banda ancha fija,98990,8088,Líneas,Líneas banda ancha FTTH,nan,nan,Unidades,23706.0,0.0,6.7
2022-01-01,Burgos,Castilla y León,Otros,nan,Telefonía fija,24771,2022,Líneas,nan,nan,nan,Unidades,19687.0,0.0,5.6
2022-01-01,Burgos,Castilla y León,Otros,nan,Telefonía móvil,24776,2022,Líneas,nan,nan,nan,Unidades,65402.0,0.0,18.5
2022-01-01,Burgos,Castilla y León,Movistar,nan,Banda ancha fija,74253,6066,Líneas,Líneas banda ancha FTTH,nan,nan,Unidades,51077.0,0.0,14.5
2022-01-01,Burgos,Castilla y León,Movistar,nan,Telefonía fija,24772,2022,Líneas,nan,nan,nan,Unidades,70591.0,0.0,20.0
2022-01-01,Burgos,Castilla y León,Movistar,nan,Telefonía móvil,24777,2022,Líneas,nan,nan,nan,Unidades,127038.0,0.0,36.0
2022-01-01,Burgos,Castilla y León,Orange,nan,Banda ancha fija,74262,6066,Líneas,Líneas banda ancha FTTH,nan,nan,Unidades,28608.0,0.0,8.1
2022-01-01,Burgos,Castilla y León,Orange,nan,Telefonía fija,24773,2022,Líneas,nan,nan,nan,Unidades,26970.0,0.0,7.6
2022-01-01,Burgos,Castilla y León,Orange,nan,Telefonía móvil,24778,2022,Líneas,nan,nan,nan,Unidades,79774.0,0.0,22.6
2022-01-01,Burgos,Castilla y León,Resto,nan,Banda ancha fija,99030,8088,Líneas,Líneas banda ancha FTTH,nan,nan,Unidades,4171.0,0.0,1.2000000000000002
2022-01-01,Burgos,Castilla y León,Resto,nan,Telefonía fija,24774,2022,Líneas,nan,nan,nan,Unidades,1424.0,0.0,0.4
2022-01-01,Burgos,Castilla y León,Resto,nan,Telefonía móvil,24779,2022,Líneas,nan,nan,nan,Unidades,14109.0,0.0,4.0
2022-01-01,Burgos,Castilla y León,Vodafone,nan,Banda ancha fija,74283,6066,Líneas,Líneas banda ancha FTTH,nan,nan,Unidades,24979.0,0.0,7.1
2022-01-01,Burgos,Castilla y León,Vodafone,nan,Telefonía fija,24775,2022,Líneas,nan,nan,nan,Unidades,27716.0,0.0,7.9
2022-01-01,Burgos,Castilla y León,Vodafone,nan,Telefonía móvil,24780,2022,Líneas,nan,nan,nan,Unidades,77361.0,0.0,21.9
2022-01-01,Burgos,Castilla y León,nan,Accesos instalados FTTH y FTTN,Accesos instalados,24744,2022,Nº de accesos  por tipo de acceso,nan,nan,nan,Unidades,567659.0,0.0,160.8
2022-01-01,Burgos,Castilla y León,nan,Accesos instalados HFC DOCSIS 30,Accesos instalados,24745,2022,Nº de accesos  por tipo de acceso,nan,nan,nan,Unidades,109739.0,0.0,31.1
2022-01-01,Burgos,Castilla y León,nan,nan,Banda ancha fija mayorista,74292,6066,Nº de accesos por modalidad de acceso y equipamiento xDSL,nan,nan,NEBA cobre,Unidades,33411.0,0.0,9.4
2022-01-01,Burgos,Castilla y León,nan,nan,Estaciones Base,99070,8088,Nº de estaciones base en redes de acceso móvil,nan,Estaciones base 5G,nan,Unidades,0.0,2607.0,0.0
2022-01-01,Burgos,Castilla y León,nan,nan,Servicios audiovisuales,24770,2022,Abonados,nan,nan,nan,Unidades,50494.0,0.0,14.3
2022-01-01,Cantabria,Cantabria,Otros,nan,Banda ancha fija,74553,6066,Líneas,Líneas banda ancha FTTH,nan,nan,Unidades,37395.0,0.0,6.3999999999999995
2022-01-01,Cantabria,Cantabria,Otros,nan,Telefonía fija,24874,2022,Líneas,nan,nan,nan,Unidades,31297.0,0.0,5.4
2022-01-01,Cantabria,Cantabria,Otros,nan,Telefonía móvil,24879,2022,Líneas,nan,nan,nan,Unidades,111506.0,0.0,19.1
2022-01-01,Cantabria,Cantabria,Movistar,nan,Banda ancha fija,74562,6066,Líneas,Líneas banda ancha FTTH,nan,nan,Unidades,69182.0,0.0,11.8
2022-01-01,Cantabria,Cantabria,Movistar,nan,Telefonía fija,24875,2022,Líneas,nan,nan,nan,Unidades,93258.0,0.0,16.0
2022-01-01,Cantabria,Cantabria,Movistar,nan,Telefonía móvil,24880,2022,Líneas,nan,nan,nan,Unidades,249035.0,0.0,42.6
2022-01-01,Cantabria,Cantabria,Orange,nan,Banda ancha fija,74571,6066,Líneas,Líneas banda ancha FTTH,nan,nan,Unidades,37376.0,0.0,6.4
2022-01-01,Cantabria,Cantabria,Orange,nan,Telefonía fija,24876,2022,Líneas,nan,nan,nan,Unidades,35073.0,0.0,6.0
2022-01-01,Cantabria,Cantabria,Orange,nan,Telefonía móvil,24881,2022,Líneas,nan,nan,nan,Unidades,113720.0,0.0,19.5
2022-01-01,Cantabria,Cantabria,Resto,nan,Banda ancha fija,99442,8088,Líneas,Líneas banda ancha FTTH,nan,nan,Unidades,38312.0,0.0,6.5
2022-01-01,Cantabria,Cantabria,Resto,nan,Telefonía fija,24877,2022,Líneas,nan,nan,nan,Unidades,24729.0,0.0,4.2
2022-01-01,Cantabria,Cantabria,Resto,nan,Telefonía móvil,24882,2022,Líneas,nan,nan,nan,Unidades,11219.0,0.0,1.9
2022-01-01,Cantabria,Cantabria,Vodafone,nan,Banda ancha fija,74592,6066,Líneas,Líneas banda ancha FTTH,nan,nan,Unidades,52122.0,0.0,8.899999999999999
2022-01-01,Cantabria,Cantabria,Vodafone,nan,Telefonía fija,24878,2022,Líneas,nan,nan,nan,Unidades,52839.0,0.0,9.0
2022-01-01,Cantabria,Cantabria,Vodafone,nan,Telefonía móvil,24883,2022,Líneas,nan,nan,nan,Unidades,149231.0,0.0,25.5
2022-01-01,Cantabria,Cantabria,nan,Accesos instalados FTTH y FTTN,Accesos instalados,24848,2022,Nº de accesos  por tipo de acceso,nan,nan,nan,Unidades,838519.0,0.0,143.5
2022-01-01,Cantabria,Cantabria,nan,Accesos instalados HFC DOCSIS 30,Accesos instalados,24849,2022,Nº de accesos  por tipo de acceso,nan,nan,nan,Unidades,183950.0,0.0,31.5
2022-01-01,Cantabria,Cantabria,nan,nan,Banda ancha fija mayorista,74601,6066,Nº de accesos por modalidad de acceso y equipamiento xDSL,nan,nan,NEBA cobre,Unidades,35065.0,0.0,6.0
2022-01-01,Cantabria,Cantabria,nan,nan,Estaciones Base,99482,8088,Nº de estaciones base en redes de acceso móvil,nan,Estaciones base 5G,nan,Unidades,0.0,2937.0,0.0
2022-01-01,Cantabria,Cantabria,nan,nan,Servicios audiovisuales,24873,2022,Abonados,nan,nan,nan,Unidades,87733.0,0.0,15.0
2022-01-01,Castellón/Castelló,Comunitat Valenciana,Otros,nan,Banda ancha fija,49773,4044,Líneas,Líneas banda ancha FTTH,nan,nan,Unidades,36884.0,0.0,6.4
2022-01-01,Castellón/Castelló,Comunitat Valenciana,Otros,nan,Telefonía fija,24909,2022,Líneas,nan,nan,nan,Unidades,27036.0,0.0,4.7
2022-01-01,Castellón/Castelló,Comunitat Valenciana,Otros,nan,Telefonía móvil,24914,2022,Líneas,nan,nan,nan,Unidades,94429.0,0.0,16.3
2022-01-01,Castellón/Castelló,Comunitat Valenciana,Movistar,nan,Banda ancha fija,74667,6066,Líneas,Líneas banda ancha FTTH,nan,nan,Unidades,45875.0,0.0,7.9
2022-01-01,Castellón/Castelló,Comunitat Valenciana,Movistar,nan,Telefonía fija,24910,2022,Líneas,nan,nan,nan,Unidades,67166.0,0.0,11.6
2022-01-01,Castellón/Castelló,Comunitat Valenciana,Movistar,nan,Telefonía móvil,24915,2022,Líneas,nan,nan,nan,Unidades,116177.0,0.0,20.1
2022-01-01,Castellón/Castelló,Comunitat Valenciana,Orange,nan,Banda ancha fija,99570,8088,Líneas,Líneas banda ancha FTTH,nan,nan,Unidades,47820.0,0.0,8.2
2022-01-01,Castellón/Castelló,Comunitat Valenciana,Orange,nan,Telefonía fija,24911,2022,Líneas,nan,nan,nan,Unidades,44894.0,0.0,7.8
2022-01-01,Castellón/Castelló,Comunitat Valenciana,Orange,nan,Telefonía móvil,24916,2022,Líneas,nan,nan,nan,Unidades,139804.0,0.0,24.2
2022-01-01,Castellón/Castelló,Comunitat Valenciana,Resto,nan,Banda ancha fija,74688,6066,Líneas,Líneas banda ancha FTTH,nan,nan,Unidades,38555.0,0.0,6.7
2022-01-01,Castellón/Castelló,Comunitat Valenciana,Resto,nan,Telefonía fija,24912,2022,Líneas,nan,nan,nan,Unidades,9026.0,0.0,1.6
2022-01-01,Castellón/Castelló,Comunitat Valenciana,Resto,nan,Telefonía móvil,24917,2022,Líneas,nan,nan,nan,Unidades,83942.0,0.0,14.5
2022-01-01,Castellón/Castelló,Comunitat Valenciana,Vodafone,nan,Banda ancha fija,74697,6066,Líneas,Líneas banda ancha FTTH,nan,nan,Unidades,37734.0,0.0,6.6
2022-01-01,Castellón/Castelló,Comunitat Valenciana,Vodafone,nan,Telefonía fija,24913,2022,Líneas,nan,nan,nan,Unidades,39089.0,0.0,6.8
2022-01-01,Castellón/Castelló,Comunitat Valenciana,Vodafone,nan,Telefonía móvil,24918,2022,Líneas,nan,nan,nan,Unidades,129248.0,0.0,22.3
2022-01-01,Castellón/Castelló,Comunitat Valenciana,nan,Accesos instalados FTTH y FTTN,Accesos instalados,24884,2022,Nº de accesos  por tipo de acceso,nan,nan,nan,Unidades,1119855.0,0.0,193.5
2022-01-01,Castellón/Castelló,Comunitat Valenciana,nan,Accesos instalados HFC DOCSIS 30,Accesos instalados,24885,2022,Nº de accesos  por tipo de acceso,nan,nan,nan,Unidades,175958.0,0.0,30.4
