periodo,provincia,ccaa,operador,tecnologia_de_acceso,servicio,id,anno,concepto,tecnologia_de_acceso_baf,tipo_de_estaciones_base,tipo_de_ba_mayorista,unidades,lineas_o_accesos,estaciones_base,tasa_de_penetracion,anio
,,,,,,24600,2022,,,,,,46866.0,0.0,29.5,2022
,,,,,,73740,6066,,,,,,2180.0,0.0,1.4,2022
,,,,,,24596,2022,,,,,,1145.0,0.0,0.7,2022
,,,,,,24601,2022,,,,,,5701.0,0.0,3.6,2022
,,,,,,73749,6066,,,,,,6280.0,0.0,3.9,2022
,,,,,,24597,2022,,,,,,7162.0,0.0,4.5,2022
,,,,,,24602,2022,,,,,,22135.0,0.0,13.9,2022
,,,,,,24568,2022,,,,,,216197.0,0.0,135.9,2022
,,,,,,24569,2022,,,,,,18914.0,0.0,11.9,2022
,,,,,,73758,6066,,,,,,17717.0,0.0,11.1,2022
,,,,,,98358,8088,,,,,,0.0,1142.0,0.0,2022
,,,,,,24592,2022,,,,,,21550.0,0.0,13.6,2022
,,,,,,78618,6069,,,,,,21903.0,0.0,5.699999999999999,2023
,,,,,,26232,2023,,,,,,19338.0,0.0,5.0,2023
,,,,,,26237,2023,,,,,,75671.0,0.0,19.5,2023
,,,,,,78627,6069,,,,,,24115.0,0.0,6.2,2023
,,,,,,26233,2023,,,,,,33745.0,0.0,8.7,2023
,,,,,,26238,2023,,,,,,63208.0,0.0,16.3,2023
,,,,,,78636,6069,,,,,,23496.0,0.0,6.1,2023
,,,,,,26234,2023,,,,,,20556.0,0.0,5.3,2023
,,,,,,26239,2023,,,,,,84345.0,0.0,21.8,2023
,,,,,,104862,8092,,,,,,11021.0,0.0,2.8,2023
,,,,,,26235,2023,,,,,,3121.0,0.0,0.8,2023
,,,,,,26240,2023,,,,,,54555.0,0.0,14.1,2023
,,,,,,104878,8092,,,,,,24358.0,0.0,6.3,2023
,,,,,,26236,2023,,,,,,23262.0,0.0,6.0,2023
,,,,,,26241,2023,,,,,,129670.0,0.0,33.4,2023
,,,,,,26203,2023,,,,,,738741.0,0.0,190.5,2023
,,,,,,26204,2023,,,,,,96371.0,0.0,24.9,2023
,,,,,,78669,6069,,,,,,17577.0,0.0,4.5,2023
,,,,,,157365,12138,,,,,,0.0,2127.0,0.0,2023
,,,,,,26231,2023,,,,,,31353.0,0.0,8.1,2023
,,,,,,78735,6069,,,,,,97170.0,0.0,5.1,2023
,,,,,,26272,2023,,,,,,82262.0,0.0,4.3,2023
,,,,,,26277,2023,,,,,,355923.0,0.0,18.7,2023
,,,,,,78744,6069,,,,,,126813.0,0.0,6.7,2023
,,,,,,26273,2023,,,,,,166069.0,0.0,8.7,2023
,,,,,,26278,2023,,,,,,296206.0,0.0,15.6,2023
,,,,,,105006,8092,,,,,,135299.0,0.0,7.1,2023
,,,,,,26274,2023,,,,,,118769.0,0.0,6.2,2023
,,,,,,26279,2023,,,,,,444024.0,0.0,23.3,2023
,,,,,,105022,8092,,,,,,161636.0,0.0,8.4,2023
,,,,,,26275,2023,,,,,,58467.0,0.0,3.1,2023
,,,,,,26280,2023,,,,,,350737.0,0.0,18.4,2023
,,,,,,105038,8092,,,,,,108037.0,0.0,5.6,2023
,,,,,,26276,2023,,,,,,96510.0,0.0,5.1,2023
,,,,,,26281,2023,,,,,,412385.0,0.0,21.7,2023
,,,,,,26242,2023,,,,,,4607232.0,0.0,241.9,2023
,,,,,,26243,2023,,,,,,515454.0,0.0,27.1,2023
,,,,,,78789,6069,,,,,,93727.0,0.0,4.9,2023
,,,,,,157605,12138,,,,,,0.0,7462.0,0.0,2023
,,,,,,26271,2023,,,,,,218700.0,0.0,11.5,2023
,,,,,,78855,6069,,,,,,43350.0,0.0,6.0,2023
,,,,,,26310,2023,,,,,,37259.0,0.0,5.1,2023
,,,,,,26315,2023,,,,,,116672.0,0.0,16.1,2023
,,,,,,78864,6069,,,,,,55717.0,0.0,7.6,2023
,,,,,,26311,2023,,,,,,71926.0,0.0,9.9,2023
,,,,,,26316,2023,,,,,,138576.0,0.0,19.1,2023
,,,,,,78873,6069,,,,,,45428.0,0.0,6.3,2023
,,,,,,26312,2023,,,,,,41729.0,0.0,5.8,2023
,,,,,,26317,2023,,,,,,133357.0,0.0,18.4,2023
,,,,,,78882,6069,,,,,,57341.0,0.0,7.9,2023
,,,,,,26313,2023,,,,,,16149.0,0.0,2.2,2023
,,,,,,26318,2023,,,,,,124859.0,0.0,17.2,2023
,,,,,,105190,8092,,,,,,30471.0,0.0,4.2,2023
,,,,,,26314,2023,,,,,,31637.0,0.0,4.4,2023
,,,,,,26319,2023,,,,,,129411.0,0.0,17.9,2023
,,,,,,26282,2023,,,,,,1317333.0,0.0,181.9,2023
,,,,,,26283,2023,,,,,,66908.0,0.0,9.2,2023
,,,,,,78903,6069,,,,,,63249.0,0.0,8.7,2023
,,,,,,157833,12138,,,,,,0.0,3742.0,0.0,2023
,,,,,,26309,2023,,,,,,59201.0,0.0,8.2,2023
,,,,,,105294,8092,,,,,,47164.0,0.0,14.3,2023
,,,,,,26349,2023,,,,,,42180.0,0.0,12.8,2023
,,,,,,26354,2023,,,,,,110833.0,0.0,33.6,2023
,,,,,,78981,6069,,,,,,43725.0,0.0,13.2,2023
,,,,,,26350,2023,,,,,,66342.0,0.0,20.1,2023
,,,,,,26355,2023,,,,,,112011.0,0.0,34.0,2023
,,,,,,78990,6069,,,,,,19179.0,0.0,5.8,2023
,,,,,,26351,2023,,,,,,17145.0,0.0,5.2,2023
,,,,,,26356,2023,,,,,,51286.0,0.0,15.6,2023
,,,,,,105334,8092,,,,,,5240.0,0.0,1.6,2023
,,,,,,26352,2023,,,,,,1569.0,0.0,0.5,2023
,,,,,,26357,2023,,,,,,11339.0,0.0,3.4,2023
,,,,,,79011,6069,,,,,,20252.0,0.0,6.1,2023
,,,,,,26353,2023,,,,,,19534.0,0.0,5.9,2023
,,,,,,26358,2023,,,,,,84696.0,0.0,25.7,2023
,,,,,,26320,2023,,,,,,582968.0,0.0,176.8,2023
,,,,,,26321,2023,,,,,,3783.0,0.0,1.1,2023
,,,,,,79020,6069,,,,,,35325.0,0.0,10.7,2023
,,,,,,158067,12138,,,,,,0.0,1503.0,0.0,2023
,,,,,,26348,2023,,,,,,59896.0,0.0,18.2,2023
,,,,,,105450,8092,,,,,,137415.0,0.0,13.6,2023
,,,,,,26388,2023,,,,,,128413.0,0.0,12.8,2023
,,,,,,26393,2023,,,,,,368054.0,0.0,36.6,2023
,,,,,,79098,6069,,,,,,100466.0,0.0,9.9,2023
,,,,,,26389,2023,,,,,,135755.0,0.0,13.5,2023
,,,,,,26394,2023,,,,,,253856.0,0.0,25.2,2023
,,,,,,79107,6069,,,,,,72569.0,0.0,7.2,2023
,,,,,,26390,2023,,,,,,61495.0,0.0,6.1,2023
,,,,,,26395,2023,,,,,,209081.0,0.0,20.8,2023
,,,,,,105490,8092,,,,,,35684.0,0.0,3.6,2023
,,,,,,26391,2023,,,,,,9638.0,0.0,1.0,2023
,,,,,,26396,2023,,,,,,45735.0,0.0,4.5,2023
,,,,,,79128,6069,,,,,,57153.0,0.0,5.699999999999999,2023
,,,,,,26392,2023,,,,,,58063.0,0.0,5.8,2023
,,,,,,26397,2023,,,,,,202555.0,0.0,20.1,2023
,,,,,,26359,2023,,,,,,1945611.0,0.0,193.4,2023
,,,,,,26360,2023,,,,,,33515.0,0.0,3.3,2023
,,,,,,79137,6069,,,,,,43618.0,0.0,4.3,2023
,,,,,,158301,12138,,,,,,0.0,5421.0,0.0,2023
,,,,,,26387,2023,,,,,,193146.0,0.0,19.2,2023
,,,,,,79314,6069,,,,,,42103.0,0.0,6.3,2023
,,,,,,26462,2023,,,,,,36387.0,0.0,5.5,2023
,,,,,,26467,2023,,,,,,136951.0,0.0,20.5,2023
,,,,,,79323,6069,,,,,,61729.0,0.0,9.2,2023
,,,,,,26463,2023,,,,,,79192.0,0.0,11.9,2023
,,,,,,26468,2023,,,,,,165785.0,0.0,24.9,2023
,,,,,,79332,6069,,,,,,50445.0,0.0,7.5,2023
,,,,,,26464,2023,,,,,,45365.0,0.0,6.8,2023
,,,,,,26469,2023,,,,,,152976.0,0.0,22.9,2023
,,,,,,79341,6069,,,,,,13868.0,0.0,2.0,2023
,,,,,,26465,2023,,,,,,5114.0,0.0,0.8,2023
,,,,,,26470,2023,,,,,,70816.0,0.0,10.6,2023
,,,,,,79350,6069,,,,,,33333.0,0.0,4.9,2023
,,,,,,26466,2023,,,,,,27971.0,0.0,4.2,2023
,,,,,,26471,2023,,,,,,117698.0,0.0,17.6,2023
,,,,,,26436,2023,,,,,,1097491.0,0.0,164.6,2023
,,,,,,79359,6069,,,,,,62737.0,0.0,9.4,2023
,,,,,,158745,12138,,,,,,0.0,3376.0,0.0,2023
,,,,,,26461,2023,,,,,,68336.0,0.0,10.2,2023
,,,,,,105902,8092,,,,,,57064.0,0.0,4.699999999999999,2023
,,,,,,26502,2023,,,,,,40618.0,0.0,3.3,2023
,,,,,,26507,2023,,,,,,133990.0,0.0,10.9,2023
,,,,,,79437,6069,,,,,,214021.0,0.0,17.5,2023
,,,,,,26503,2023,,,,,,268874.0,0.0,22.0,2023
,,,,,,26508,2023,,,,,,453411.0,0.0,37.0,2023
,,,,,,105930,8092,,,,,,109943.0,0.0,8.9,2023
,,,,,,26504,2023,,,,,,98198.0,0.0,8.0,2023
,,,,,,26509,2023,,,,,,278448.0,0.0,22.7,2023
,,,,,,79458,6069,,,,,,9287.0,0.0,0.7999999999999999,2023
,,,,,,26505,2023,,,,,,2378.0,0.0,0.2,2023
,,,,,,26510,2023,,,,,,60706.0,0.0,5.0,2023
,,,,,,105958,8092,,,,,,76703.0,0.0,6.3,2023
,,,,,,26506,2023,,,,,,81478.0,0.0,6.7,2023
,,,,,,26511,2023,,,,,,239591.0,0.0,19.6,2023
,,,,,,26472,2023,,,,,,1138329.0,0.0,93.0,2023
,,,,,,26473,2023,,,,,,241846.0,0.0,19.8,2023
,,,,,,79479,6069,,,,,,122106.0,0.0,9.9,2023
,,,,,,158985,12138,,,,,,0.0,5814.0,0.0,2023
,,,,,,26501,2023,,,,,,202130.0,0.0,16.5,2023
,,,,,,106062,8092,,,,,,383029.0,0.0,6.8,2023
,,,,,,26542,2023,,,,,,307911.0,0.0,5.5,2023
,,,,,,26547,2023,,,,,,1162262.0,0.0,20.6,2023
,,,,,,79557,6069,,,,,,855282.0,0.0,15.2,2023
,,,,,,26543,2023,,,,,,1110979.0,0.0,19.7,2023
,,,,,,26548,2023,,,,,,2318068.0,0.0,41.1,2023
,,,,,,79566,6069,,,,,,661108.0,0.0,11.7,2023
,,,,,,26544,2023,,,,,,617196.0,0.0,10.9,2023
,,,,,,26549,2023,,,,,,1704514.0,0.0,30.2,2023
,,,,,,106102,8092,,,,,,133598.0,0.0,2.3,2023
,,,,,,26545,2023,,,,,,143093.0,0.0,2.5,2023
,,,,,,26550,2023,,,,,,323565.0,0.0,5.7,2023
,,,,,,106118,8092,,,,,,366551.0,0.0,6.5,2023
,,,,,,26546,2023,,,,,,530443.0,0.0,9.4,2023
,,,,,,26551,2023,,,,,,1379182.0,0.0,24.4,2023
,,,,,,26512,2023,,,,,,8776332.0,0.0,155.6,2023
,,,,,,26513,2023,,,,,,763981.0,0.0,13.5,2023
,,,,,,79599,6069,,,,,,452950.0,0.0,8.0,2023
,,,,,,159225,12138,,,,,,0.0,16593.0,0.0,2023
,,,,,,26541,2023,,,,,,909259.0,0.0,16.1,2023
,,,,,,106222,8092,,,,,,206874.0,0.0,18.3,2023
,,,,,,26581,2023,,,,,,212821.0,0.0,18.8,2023
,,,,,,26586,2023,,,,,,451027.0,0.0,39.8,2023
,,,,,,79677,6069,,,,,,121764.0,0.0,10.7,2023
,,,,,,26582,2023,,,,,,164486.0,0.0,14.5,2023
,,,,,,26587,2023,,,,,,309499.0,0.0,27.3,2023
,,,,,,79686,6069,,,,,,55108.0,0.0,4.800000000000001,2023
,,,,,,26583,2023,,,,,,49666.0,0.0,4.4,2023
,,,,,,26588,2023,,,,,,161409.0,0.0,14.2,2023
,,,,,,106262,8092,,,,,,22892.0,0.0,2.0,2023
,,,,,,26584,2023,,,,,,6837.0,0.0,0.6,2023
,,,,,,26589,2023,,,,,,41982.0,0.0,3.7,2023
,,,,,,79707,6069,,,,,,65911.0,0.0,5.8,2023
,,,,,,26585,2023,,,,,,83781.0,0.0,7.4,2023
,,,,,,26590,2023,,,,,,233679.0,0.0,20.6,2023
,,,,,,26552,2023,,,,,,2188548.0,0.0,193.0,2023
,,,,,,26553,2023,,,,,,25811.0,0.0,2.3,2023
,,,,,,79716,6069,,,,,,87667.0,0.0,7.7,2023
,,,,,,159459,12138,,,,,,0.0,4347.0,0.0,2023
,,,,,,26580,2023,,,,,,232394.0,0.0,20.5,2023
,,,,,,79782,6069,,,,,,25090.0,0.0,7.1,2023
,,,,,,26619,2023,,,,,,21006.0,0.0,6.0,2023
,,,,,,26624,2023,,,,,,70575.0,0.0,20.0,2023
,,,,,,79791,6069,,,,,,53758.0,0.0,15.2,2023
,,,,,,26620,2023,,,,,,67585.0,0.0,19.1,2023
,,,,,,26625,2023,,,,,,130599.0,0.0,37.0,2023
,,,,,,79800,6069,,,,,,29808.0,0.0,8.4,2023
,,,,,,26621,2023,,,,,,26683.0,0.0,7.6,2023
,,,,,,26626,2023,,,,,,79860.0,0.0,22.6,2023
,,,,,,106414,8092,,,,,,6377.0,0.0,1.8,2023
,,,,,,26622,2023,,,,,,2030.0,0.0,0.6,2023
,,,,,,26627,2023,,,,,,18960.0,0.0,5.4,2023
,,,,,,106430,8092,,,,,,24384.0,0.0,6.800000000000001,2023
,,,,,,26623,2023,,,,,,27311.0,0.0,7.7,2023
,,,,,,26628,2023,,,,,,76175.0,0.0,21.6,2023
,,,,,,26591,2023,,,,,,628462.0,0.0,178.0,2023
,,,,,,26592,2023,,,,,,109728.0,0.0,31.1,2023
,,,,,,79833,6069,,,,,,38172.0,0.0,10.9,2023
,,,,,,133075,10115,,,,,,0.0,2784.0,0.0,2023
,,,,,,26618,2023,,,,,,49788.0,0.0,14.1,2023
,,,,,,106826,8092,,,,,,40008.0,0.0,6.9,2023
,,,,,,26733,2023,,,,,,32448.0,0.0,5.6,2023
,,,,,,26738,2023,,,,,,118806.0,0.0,20.3,2023
,,,,,,80130,6069,,,,,,70153.0,0.0,12.0,2023
,,,,,,26734,2023,,,,,,90317.0,0.0,15.5,2023
,,,,,,26739,2023,,,,,,241135.0,0.0,41.3,2023
,,,,,,80139,6069,,,,,,38618.0,0.0,6.6,2023
,,,,,,26735,2023,,,,,,33859.0,0.0,5.8,2023
,,,,,,26740,2023,,,,,,112965.0,0.0,19.3,2023
,,,,,,106866,8092,,,,,,45199.0,0.0,7.7,2023
,,,,,,26736,2023,,,,,,12620.0,0.0,2.2,2023
,,,,,,26741,2023,,,,,,16292.0,0.0,2.8,2023
,,,,,,106882,8092,,,,,,50544.0,0.0,8.6,2023
,,,,,,26737,2023,,,,,,49340.0,0.0,8.4,2023
,,,,,,26742,2023,,,,,,146899.0,0.0,25.1,2023
,,,,,,26703,2023,,,,,,929264.0,0.0,159.0,2023
,,,,,,26704,2023,,,,,,183926.0,0.0,31.5,2023
,,,,,,80172,6069,,,,,,36775.0,0.0,6.300000000000001,2023
,,,,,,160371,12138,,,,,,0.0,3206.0,0.0,2023
,,,,,,26732,2023,,,,,,87749.0,0.0,15.0,2023
,,,,,,80238,6069,,,,,,36113.0,0.0,6.199999999999999,2023
,,,,,,26772,2023,,,,,,29622.0,0.0,5.1,2023
,,,,,,26777,2023,,,,,,95946.0,0.0,16.6,2023
,,,,,,80247,6069,,,,,,46254.0,0.0,8.1,2023
,,,,,,26773,2023,,,,,,62871.0,0.0,10.9,2023
,,,,,,26778,2023,,,,,,115696.0,0.0,20.0,2023
,,,,,,107010,8092,,,,,,48899.0,0.0,8.4,2023
,,,,,,26774,2023,,,,,,43615.0,0.0,7.5,2023
,,,,,,26779,2023,,,,,,138999.0,0.0,24.0,2023
,,,,,,80268,6069,,,,,,52879.0,0.0,9.1,2023
,,,,,,26775,2023,,,,,,12458.0,0.0,2.2,2023
,,,,,,26780,2023,,,,,,118969.0,0.0,20.6,2023
,,,,,,107038,8092,,,,,,35834.0,0.0,6.2,2023
,,,,,,26776,2023,,,,,,34918.0,0.0,6.0,2023
,,,,,,26781,2023,,,,,,124358.0,0.0,21.5,2023
,,,,,,26743,2023,,,,,,1237614.0,0.0,213.9,2023
,,,,,,26744,2023,,,,,,182767.0,0.0,31.6,2023
,,,,,,80289,6069,,,,,,42186.0,0.0,7.2,2023
,,,,,,160605,12138,,,,,,0.0,3146.0,0.0,2023
,,,,,,26771,2023,,,,,,59169.0,0.0,10.2,2023
,,,,,,80352,6069,,,,,,2751.0,0.0,3.3,2023
,,,,,,26806,2023,,,,,,2453.0,0.0,3.0,2023
,,,,,,26811,2023,,,,,,6478.0,0.0,7.9,2023
,,,,,,80361,6069,,,,,,11954.0,0.0,14.4,2023
,,,,,,26807,2023,,,,,,14978.0,0.0,18.2,2023
,,,,,,26812,2023,,,,,,27327.0,0.0,33.1,2023
,,,,,,80370,6069,,,,,,6900.0,0.0,8.4,2023
,,,,,,26808,2023,,,,,,6531.0,0.0,7.9,2023
,,,,,,26813,2023,,,,,,16906.0,0.0,20.5,2023
,,,,,,80379,6069,,,,,,50.0,0.0,0.1,2023
,,,,,,26809,2023,,,,,,21.0,0.0,0.0,2023
,,,,,,26814,2023,,,,,,2258.0,0.0,2.7,2023
,,,,,,80388,6069,,,,,,2312.0,0.0,2.8,2023
,,,,,,26810,2023,,,,,,1789.0,0.0,2.2,2023
,,,,,,26815,2023,,,,,,6941.0,0.0,8.4,2023
,,,,,,26782,2023,,,,,,67083.0,0.0,81.3,2023
,,,,,,53597,4046,,,,,,5875.0,0.0,7.1,2023
,,,,,,134010,10115,,,,,,0.0,189.0,0.0,2023
,,,,,,26805,2023,,,,,,11787.0,0.0,14.3,2023
,,,,,,53637,4046,,,,,,29962.0,0.0,6.1,2023
,,,,,,26843,2023,,,,,,26204.0,0.0,5.3,2023
,,,,,,26848,2023,,,,,,99825.0,0.0,20.4,2023
,,,,,,80463,6069,,,,,,43818.0,0.0,8.9,2023
,,,,,,26844,2023,,,,,,55756.0,0.0,11.4,2023
,,,,,,26849,2023,,,,,,113743.0,0.0,23.2,2023
,,,,,,80472,6069,,,,,,37201.0,0.0,7.6,2023
,,,,,,26845,2023,,,,,,33587.0,0.0,6.9,2023
,,,,,,26850,2023,,,,,,113530.0,0.0,23.2,2023
,,,,,,80481,6069,,,,,,13732.0,0.0,2.8000000000000003,2023
,,,,,,26846,2023,,,,,,5381.0,0.0,1.1,2023
,,,,,,26851,2023,,,,,,59768.0,0.0,12.2,2023
,,,,,,107322,8092,,,,,,22082.0,0.0,4.4,2023
,,,,,,26847,2023,,,,,,20516.0,0.0,4.2,2023
,,,,,,26852,2023,,,,,,75396.0,0.0,15.4,2023
,,,,,,26816,2023,,,,,,898545.0,0.0,183.4,2023
,,,,,,26817,2023,,,,,,55086.0,0.0,11.2,2023
,,,,,,80502,6069,,,,,,48088.0,0.0,9.7,2023
,,,,,,161031,12138,,,,,,0.0,2443.0,0.0,2023
,,,,,,26842,2023,,,,,,49980.0,0.0,10.2,2023
,,,,,,107582,8092,,,,,,169342.0,0.0,15.2,2023
,,,,,,26920,2023,,,,,,160616.0,0.0,14.3,2023
,,,,,,26925,2023,,,,,,379533.0,0.0,33.9,2023
,,,,,,80697,6069,,,,,,144697.0,0.0,12.9,2023
,,,,,,26921,2023,,,,,,194671.0,0.0,17.4,2023
,,,,,,26926,2023,,,,,,372573.0,0.0,33.3,2023
,,,,,,80706,6069,,,,,,59526.0,0.0,5.4,2023
,,,,,,26922,2023,,,,,,50747.0,0.0,4.5,2023
,,,,,,26927,2023,,,,,,164847.0,0.0,14.7,2023
,,,,,,80715,6069,,,,,,16171.0,0.0,1.5,2023
,,,,,,26923,2023,,,,,,5129.0,0.0,0.5,2023
,,,,,,26928,2023,,,,,,47404.0,0.0,4.2,2023
,,,,,,80724,6069,,,,,,59017.0,0.0,5.2,2023
,,,,,,26924,2023,,,,,,55242.0,0.0,4.9,2023
,,,,,,26929,2023,,,,,,226911.0,0.0,20.3,2023
,,,,,,26892,2023,,,,,,1946101.0,0.0,173.7,2023
,,,,,,26893,2023,,,,,,25836.0,0.0,2.3,2023
,,,,,,80733,6069,,,,,,113970.0,0.0,10.1,2023
,,,,,,161493,12138,,,,,,0.0,6116.0,0.0,2023
,,,,,,26919,2023,,,,,,225115.0,0.0,20.1,2023
,,,,,,80799,6069,,,,,,9693.0,0.0,4.9,2023
,,,,,,26957,2023,,,,,,7998.0,0.0,4.0,2023
,,,,,,26962,2023,,,,,,27812.0,0.0,14.0,2023
,,,,,,80808,6069,,,,,,22665.0,0.0,11.4,2023
,,,,,,26958,2023,,,,,,30000.0,0.0,15.1,2023
,,,,,,26963,2023,,,,,,55468.0,0.0,27.9,2023
,,,,,,80817,6069,,,,,,9363.0,0.0,4.699999999999999,2023
,,,,,,26959,2023,,,,,,8279.0,0.0,4.2,2023
,,,,,,26964,2023,,,,,,31306.0,0.0,15.7,2023
,,,,,,80826,6069,,,,,,6309.0,0.0,3.2,2023
,,,,,,26960,2023,,,,,,1983.0,0.0,1.0,2023
,,,,,,26965,2023,,,,,,37713.0,0.0,19.0,2023
,,,,,,107782,8092,,,,,,6231.0,0.0,3.2,2023
,,,,,,26961,2023,,,,,,6734.0,0.0,3.4,2023
,,,,,,26966,2023,,,,,,33653.0,0.0,16.9,2023
,,,,,,26930,2023,,,,,,408787.0,0.0,205.6,2023
,,,,,,26931,2023,,,,,,26125.0,0.0,13.1,2023
,,,,,,80847,6069,,,,,,19477.0,0.0,9.8,2023
,,,,,,134765,10115,,,,,,0.0,2673.0,0.0,2023
,,,,,,26956,2023,,,,,,19998.0,0.0,10.1,2023
,,,,,,53261,4046,,,,,,26061.0,0.0,6.699999999999999,2023
,,,,,,26654,2023,,,,,,23009.0,0.0,6.0,2023
,,,,,,26659,2023,,,,,,85796.0,0.0,22.2,2023
,,,,,,79899,6069,,,,,,46331.0,0.0,12.0,2023
,,,,,,26655,2023,,,,,,57772.0,0.0,15.0,2023
,,,,,,26660,2023,,,,,,108008.0,0.0,28.0,2023
,,,,,,79908,6069,,,,,,28669.0,0.0,7.5,2023
,,,,,,26656,2023,,,,,,25440.0,0.0,6.6,2023
,,,,,,26661,2023,,,,,,75943.0,0.0,19.7,2023
,,,,,,79917,6069,,,,,,4582.0,0.0,1.1,2023
,,,,,,26657,2023,,,,,,1104.0,0.0,0.3,2023
,,,,,,26662,2023,,,,,,41757.0,0.0,10.8,2023
,,,,,,79926,6069,,,,,,15297.0,0.0,3.9,2023
,,,,,,26658,2023,,,,,,14066.0,0.0,3.6,2023
,,,,,,26663,2023,,,,,,55515.0,0.0,14.4,2023
,,,,,,26629,2023,,,,,,627033.0,0.0,162.3,2023
,,,,,,79935,6069,,,,,,43916.0,0.0,11.4,2023
,,,,,,159897,12138,,,,,,0.0,2944.0,0.0,2023
,,,,,,26653,2023,,,,,,42005.0,0.0,10.9,2023
,,,,,,80001,6069,,,,,,70378.0,0.0,5.6000000000000005,2023
,,,,,,26693,2023,,,,,,60443.0,0.0,4.8,2023
,,,,,,26698,2023,,,,,,231169.0,0.0,18.4,2023
,,,,,,80010,6069,,,,,,107761.0,0.0,8.5,2023
,,,,,,26694,2023,,,,,,138185.0,0.0,11.0,2023
,,,,,,26699,2023,,,,,,235371.0,0.0,18.7,2023
,,,,,,106694,8092,,,,,,100557.0,0.0,8.0,2023
,,,,,,26695,2023,,,,,,91858.0,0.0,7.3,2023
,,,,,,26700,2023,,,,,,283978.0,0.0,22.5,2023
,,,,,,80031,6069,,,,,,18554.0,0.0,1.4,2023
,,,,,,26696,2023,,,,,,7133.0,0.0,0.6,2023
,,,,,,26701,2023,,,,,,68548.0,0.0,5.4,2023
,,,,,,106722,8092,,,,,,115206.0,0.0,9.2,2023
,,,,,,26697,2023,,,,,,106146.0,0.0,8.4,2023
,,,,,,26702,2023,,,,,,346703.0,0.0,27.5,2023
,,,,,,26664,2023,,,,,,1527544.0,0.0,121.3,2023
,,,,,,26665,2023,,,,,,392506.0,0.0,31.2,2023
,,,,,,80052,6069,,,,,,103768.0,0.0,8.200000000000001,2023
,,,,,,160131,12138,,,,,,0.0,5063.0,0.0,2023
,,,,,,26692,2023,,,,,,165954.0,0.0,13.2,2023
,,,,,,80568,6069,,,,,,36476.0,0.0,4.699999999999999,2023
,,,,,,26882,2023,,,,,,31639.0,0.0,4.1,2023
,,,,,,26887,2023,,,,,,129049.0,0.0,16.6,2023
,,,,,,80577,6069,,,,,,56876.0,0.0,7.3,2023
,,,,,,26883,2023,,,,,,73364.0,0.0,9.4,2023
,,,,,,26888,2023,,,,,,158094.0,0.0,20.3,2023
,,,,,,80586,6069,,,,,,48050.0,0.0,6.1000000000000005,2023
,,,,,,26884,2023,,,,,,43231.0,0.0,5.6,2023
,,,,,,26889,2023,,,,,,160897.0,0.0,20.7,2023
,,,,,,107462,8092,,,,,,41389.0,0.0,5.3,2023
,,,,,,26885,2023,,,,,,41710.0,0.0,5.4,2023
,,,,,,26890,2023,,,,,,177760.0,0.0,22.9,2023
,,,,,,107478,8092,,,,,,36814.0,0.0,4.7,2023
,,,,,,26886,2023,,,,,,35522.0,0.0,4.6,2023
,,,,,,26891,2023,,,,,,142443.0,0.0,18.3,2023
,,,,,,26853,2023,,,,,,1271868.0,0.0,163.5,2023
,,,,,,26854,2023,,,,,,106074.0,0.0,13.6,2023
,,,,,,80619,6069,,,,,,55271.0,0.0,7.1,2023
,,,,,,161265,12138,,,,,,0.0,3456.0,0.0,2023
,,,,,,26881,2023,,,,,,71454.0,0.0,9.2,2023
,,,,,,107882,8092,,,,,,131987.0,0.0,18.5,2023
,,,,,,26996,2023,,,,,,122181.0,0.0,17.1,2023
,,,,,,27001,2023,,,,,,286729.0,0.0,40.2,2023
,,,,,,80922,6069,,,,,,92272.0,0.0,12.8,2023
,,,,,,26997,2023,,,,,,116984.0,0.0,16.4,2023
,,,,,,27002,2023,,,,,,241521.0,0.0,33.9,2023
,,,,,,80931,6069,,,,,,37795.0,0.0,5.2,2023
,,,,,,26998,2023,,,,,,34304.0,0.0,4.8,2023
,,,,,,27003,2023,,,,,,106975.0,0.0,15.0,2023
,,,,,,107922,8092,,,,,,5505.0,0.0,0.7999999999999999,2023
,,,,,,26999,2023,,,,,,1523.0,0.0,0.2,2023
,,,,,,27004,2023,,,,,,13876.0,0.0,1.9,2023
,,,,,,80952,6069,,,,,,32908.0,0.0,4.6000000000000005,2023
,,,,,,27000,2023,,,,,,40623.0,0.0,5.7,2023
,,,,,,27005,2023,,,,,,135200.0,0.0,19.0,2023
,,,,,,26967,2023,,,,,,1038356.0,0.0,145.5,2023
,,,,,,26968,2023,,,,,,14957.0,0.0,2.1,2023
,,,,,,80961,6069,,,,,,66926.0,0.0,9.4,2023
,,,,,,161949,12138,,,,,,0.0,2353.0,0.0,2023
,,,,,,26995,2023,,,,,,147397.0,0.0,20.7,2023
,,,,,,81141,6069,,,,,,58089.0,0.0,6.199999999999999,2023
,,,,,,27072,2023,,,,,,49788.0,0.0,5.4,2023
,,,,,,27077,2023,,,,,,206896.0,0.0,22.2,2023
,,,,,,81150,6069,,,,,,87587.0,0.0,9.5,2023
,,,,,,27073,2023,,,,,,109474.0,0.0,11.8,2023
,,,,,,27078,2023,,,,,,200066.0,0.0,21.5,2023
,,,,,,81159,6069,,,,,,78621.0,0.0,8.5,2023
,,,,,,27074,2023,,,,,,71889.0,0.0,7.7,2023
